reviewer_id,store_name,category,store_address,latitude,longitude,rating_count,review_time,review,rating,processed_review_basic,rating_numeric,rating_numerical,state,Topic
12815,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",a year ago,They left us waiting for over 30 minutes,1 star,left u waiting 30 minute,1,1.0,CA,6
13743,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",2 days ago,"Don't waste your time or money. We were excited to visit here with out of town guests straight from the airport.
1. Kiosks are backed up with a bunch of people each so no where to stand, wait, or snake through with trays of food. Kiosks were glitchy and blanked out every minute.
2. It is at least 10 degrees warmer upstairs so NOT comfortable at all.
3. Even with our order number on the table no one ever brought food...after 20 minutes, i went down stairs and it was sitting there. Then there is no drink station upstairs so with an already full tray, i had to bring food up and then come down for drinks. So why did i have to pick a flavor if the only deliver an empty?
4. No one to help with service or questions. Lady upstairs spoke no English. I had to raise my hand at the counter after standing there 5 minutes to find my food just to get acknowledged.
5. After all that, found one sandwich missing. Went back again and notified i was missing the cheese steak and staff member walked to the other pasta section where it was sitting by itself.
6. Cheeseburgers were not made to order as requested on the kiosk.
7. Big mac was dry. Worst one ever.

We won't be back.",2 stars,waste time money. excited visit town guest straight airport. kiosk backed bunch people stand wait snake tray food. kiosk glitchy blanked every minute. least 10 degree warmer upstairs comfortable all. even order number table one ever brought food...after 20 minute went stair sitting there. drink station upstairs already full tray bring food come drinks. pick flavor deliver empty one help service questions. lady upstairs spoke english. raise hand counter standing 5 minute find food get acknowledged. found one sandwich missing. went back notified missing cheese steak staff member walked pasta section sitting itself. cheeseburger made order requested kiosk. big mac dry. worst one ever. back.,2,2.0,FL,2
7555,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,Expensive garbage.,1 star,expensive garbage.,1,1.0,CA,6
14036,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",2 years ago,"Good McDonald's usually connect to a Travelwise gas station but due to covid it's no longer connected. Additionally, there is no dining in. You can only get food through the drive-thru. My drive-thru order is always correct. I usually have a special order of no pickles and it's always correct.",4 stars,good mcdonald's usually connect travelwise gas station due covid longer connected. additionally dining in. get food drive thru. drive thru order always correct. usually special order pickle always correct.,4,4.0,TX,0
25492,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",4 years ago,"So today.. 11-4-18 about 4:30 am. I stop at this McDonald's by the dallas zoo i order a bacon egg and cheese biscuit and a large drink, i get to the window and she says 8$ and some change, ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ i say FOR WHAT???  SHE SAY you ordered the combo, right.? I say NO JUST THE DRINK AND THE BISCUIT SANDWICH... SHE SAY ok..... And then she charge me 4$ and some change... So WTH was she charging me for.. She even say YEAH THOSE COMBOS ARE EXPENSIVE!! WITH A SE",1 star,today.. 11 4 18 4 30 am. stop mcdonald's dallas zoo order bacon egg cheese biscuit large drink get window say 8 change say say ordered combo right. say drink biscuit sandwich... say ok..... charge 4 change... wth charging for.. even say yeah combo expensive se,1,1.0,TX,4
30978,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,3 years ago,Poor ,2 stars,poor ,2,2.0,VA,7
15574,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,"I ordered a filet-o-fish, which I order everytime I get s meal at McDonalds. The fish was WAY over cooked and greasy. It didn't even look like a piece of fish! The fries were almost burned ....not at all like McDonalds normally cooks them. I told them I was not eating fish that looked like that...and to give me something else. They gave me a Quarter Pounder and new fries (which were still over cooked). The Quarter Pounder was the worst I've ever eaten...very greasy! I will never visit this location again!",1 star,ordered filet fish order everytime get meal mcdonalds. fish way cooked greasy. even look like piece fish fry almost burned ....not like mcdonalds normally cook them. told eating fish looked like that...and give something else. gave quarter pounder new fry still cooked . quarter pounder worst i've ever eaten...very greasy never visit location ,1,1.0,TX,3
24086,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 years ago,The manager was great!,5 stars,manager great ,5,5.0,FL,1
9323,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",4 years ago,The Fry's were perfect and the burger was very delicious!,5 stars,fry's perfect burger delicious ,5,5.0,UT,3
4103,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Good ,4 stars,good ,4,4.0,NY,5
28431,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,Food was good but you never get the sauces you order on the touch screens,4 stars,food good never get sauce order touch screen,4,4.0,FL,2
16541,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",4 years ago,Place is too small. Once you order I waited for my food and I really didn't have anyplace to stand without getting in someone's way.,4 stars,place small. order waited food really anyplace stand without getting someone's way.,4,4.0,CA,4
6541,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,"Although the place was packed, the service was very fast",5 stars,although place packed service fast,5,5.0,NY,5
11172,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",3 years ago,Dont have 24hrs on your door but your doors are closed and there are people inside. Change your hours!,1 star,dont 24hrs door door closed people inside. change hour ,1,1.0,FL,7
12399,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",5 years ago,Like it!,4 stars,like ,4,4.0,NY,3
16000,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,Love the fries,4 stars,love fry,4,4.0,TX,3
4199,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",6 years ago,"Wow! Finally this location, an old time favorite feels like MacDonald's again, very clean, my coffee is always fresh and always the best when the staff is so welcoming. The bathroom is much better and neat. A cold Sunday, but a warm place to be. No loitering, no drugs, no pill poppers goating around. Just a great comeback!ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",5 stars,wow finally location old time favorite feel like macdonald's clean coffee always fresh always best staff welcoming. bathroom much better neat. cold sunday warm place be. loitering drug pill popper goating around. great comeback ,5,5.0,NY,0
15334,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",11 months ago,Excellent ,5 stars,excellent ,5,5.0,IL,6
17046,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",2 months ago,Excellent ,5 stars,excellent ,5,5.0,CA,6
33029,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,Always consistent,5 stars,always consistent,5,5.0,FL,2
18070,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,5 years ago,Excellent ,5 stars,excellent ,5,5.0,NJ,6
30461,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,"The nuggets from this location were the WORST I've ever had! Unfortunately I didn't taste them until I'd gotten back to my room, otherwise I'd definitely have asked for my money back.",2 stars,nugget location worst i've ever unfortunately taste i'd gotten back room otherwise i'd definitely asked money back.,2,2.0,FL,3
26878,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",5 years ago,"Ay listen here, this place gets 5 stars err day of the week. Tuesday to Monday. Real fries realfries real frys",5 stars,ay listen place get 5 star err day week. tuesday monday. real fry realfries real fry,5,5.0,CA,4
5170,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Excellent ,5 stars,excellent ,5,5.0,NY,6
23065,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 months ago,"Quick service, accurate follow up",5 stars,quick service accurate follow,5,5.0,FL,5
9177,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",6 years ago,They make you purchase something before they unlock the restroom door remotely. The cashiers are rude as well.,1 star,make purchase something unlock restroom door remotely. cashier rude well.,1,1.0,UT,4
15285,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",5 years ago,It's McDonald's,4 stars,mcdonald's,4,4.0,IL,7
27435,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,5 years ago,It's a pretty nice McDonald's. Not highest quality of food of course cuz it's fast food but I like the fries and getting deals. I've tried the mobile order a few times too and it's cool how they bring it to you and feels like there's less wait.,4 stars,pretty nice mcdonald's. highest quality food course cuz fast food like fry getting deals. i've tried mobile order time cool bring feel like there's le wait.,4,4.0,TX,0
17899,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,6 years ago,Poor ,2 stars,poor ,2,2.0,NJ,7
30710,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",a year ago,For the quality of food that McDonald's has it amazes me the cost of it?,2 stars,quality food mcdonald's amazes cost ,2,2.0,FL,5
15114,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Good food,3 stars,good food,3,3.0,IL,5
5240,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",2 years ago,Excellent ,5 stars,excellent ,5,5.0,NY,6
30359,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,"I want to give this place 0 stars - the self ordering system is inefficient and way more confusing than it has to be, and staff is unprepared. Not their fault. They need training but as is right now it's awful. Took us an hour and a half to get two meals. Ridiculous.",1 star,want give place 0 star self ordering system inefficient way confusing staff unprepared. fault. need training right awful. took u hour half get two meals. ridiculous.,1,1.0,FL,0
29079,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",a year ago,Takes a little long to get your food,3 stars,take little long get food,3,3.0,FL,0
1027,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",a year ago,They just hung up on me when I was talking. It was not relating to poor connection.,1 star,hung talking. relating poor connection.,1,1.0,PA,6
19613,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Fast great service,4 stars,fast great service,4,4.0,NJ,5
5947,McDonald's,Fast food restaurant,"262 Canal St, New York, NY 10013, United States",40.7185138,-74.0011677,"3,196",4 years ago,The automated machine didn't print us a receipt so I told one of the employees who was nice enough to look up the number.  The problem was I had no reference to chek the order.  I spent almost 50 dollars for 3 kids and 2 adults.  I walked 5 blocks to get that food bbn order and when I got back to our job I discovered we were missing chicken nuggets and all the dipping sauces.  I ordered 6 sauces and we got none.  It really pisses me off because they always leave stuff out when we order large orders.  It's like they can only handle it if u have a simple meal.  It's so frustrating and plus it's like throwing 10.oo out the window..  you really need to be better about training your workers.,2 stars,automated machine print u receipt told one employee nice enough look number. problem reference chek order. spent almost 50 dollar 3 kid 2 adults. walked 5 block get food bbn order got back job discovered missing chicken nugget dipping sauces. ordered 6 sauce got none. really piss always leave stuff order large orders. like handle u simple meal. frustrating plus like throwing oo window.. really need better training workers.,2,2.0,NY,4
